id,team1_name,team2_name,winner_name,team1_score,team2_score,bo_format,start_date,tournament_id,slug,round_id,team1_id,team2_id,winner_team_id,loser_team_id,status,bo_type,end_date,stage_id,maps_score,parsed_status,tier,tier_rank,position,team1_last_game_score,team2_last_game_score,game_version,team1_win,team2_win,match_name
80663,Mousesports,3Dmax,Mousesports,2.0,0.0,BO3,2025-02-15 08:00:00+00:00,3561,mousesports-vs-3dmax-15-02-2025,24362.0,765.0,696.0,765.0,696.0,finished,3,2025-02-15 10:02:05.951000+00:00,6672.0,"[True, True, False]",done,s,1,,12.0,8.0,2.0,True,False,mousesports-vs-3dmax
80662,Big,Flyquest,Big,2.0,1.0,BO3,2025-02-15 08:00:00+00:00,3561,big-vs-flyquest-15-02-2025,24362.0,756.0,10398.0,756.0,10398.0,finished,3,2025-02-15 10:25:05.836000+00:00,6672.0,"[False, True, True]",done,s,1,,12.0,5.0,2.0,True,False,big-vs-flyquest
80665,The Mongolz,Wildcard Gaming,The Mongolz,2.0,0.0,BO3,2025-02-15 10:20:00+00:00,3561,the-mongolz-vs-wildcard-gaming-15-02-2025,24362.0,736.0,6062.0,736.0,6062.0,finished,3,2025-02-15 12:46:24.180000+00:00,6672.0,"[True, True, False]",done,s,1,,13.0,10.0,2.0,True,False,the-mongolz-vs-wildcard-gaming
80664,Complexity,Virtus Pro,Virtus Pro,0.0,2.0,BO3,2025-02-15 10:45:00+00:00,3561,complexity-vs-virtus-pro-15-02-2025,24362.0,703.0,720.0,720.0,703.0,finished,3,2025-02-15 12:57:00.134000+00:00,6672.0,"[True, True, False]",done,s,1,,13.0,15.0,2.0,False,True,complexity-vs-virtus-pro
80667,Faze,Eternal Fire,Faze,2.0,1.0,BO3,2025-02-15 13:09:55+00:00,3561,faze-vs-eternal-fire-15-02-2025,24362.0,791.0,1527.0,791.0,1527.0,finished,3,2025-02-15 15:56:37.500000+00:00,6672.0,"[True, False, True]",done,s,1,,12.0,10.0,2.0,True,False,faze-vs-eternal-fire
80666,Mibr,Imperial Female,Mibr,2.0,0.0,BO3,2025-02-15 13:15:00+00:00,3561,mibr-vs-imperial-female-15-02-2025,24362.0,755.0,10635.0,755.0,10635.0,finished,3,2025-02-15 14:39:58.447000+00:00,6672.0,"[True, True, False]",done,s,1,,12.0,4.0,2.0,True,False,mibr-vs-imperial-female
80668,Saw,Astralis,Astralis,0.0,2.0,BO3,2025-02-15 15:00:00+00:00,3561,saw-vs-astralis-15-02-2025,24362.0,312.0,794.0,794.0,312.0,finished,3,2025-02-15 16:49:48.648000+00:00,6672.0,"[True, True, False]",done,s,1,,6.0,12.0,2.0,False,True,saw-vs-astralis
80669,Falcons Esports,Pain Gaming,Pain Gaming,1.0,2.0,BO3,2025-02-15 16:15:00+00:00,3561,falcons-esports-vs-pain-gaming-15-02-2025,24362.0,2713.0,637.0,637.0,2713.0,finished,3,2025-02-15 19:29:59.750000+00:00,6672.0,"[True, False, True]",done,s,1,,11.0,12.0,2.0,False,True,falcons-esports-vs-pain-gaming
80670,Eternal Fire,Big,Eternal Fire,2.0,0.0,BO3,2025-02-16 08:06:14+00:00,3561,eternal-fire-vs-big-16-02-2025,24363.0,1527.0,756.0,1527.0,756.0,finished,3,2025-02-16 09:56:30.542000+00:00,6672.0,"[True, True, False]",done,s,1,,12.0,9.0,2.0,True,False,eternal-fire-vs-big
80671,3Dmax,Mibr,3Dmax,2.0,0.0,BO3,2025-02-16 08:09:45+00:00,3561,3dmax-vs-mibr-16-02-2025,24363.0,696.0,755.0,696.0,755.0,finished,3,2025-02-16 09:52:41.531000+00:00,6672.0,"[True, True, False]",done,s,1,,12.0,11.0,2.0,True,False,3dmax-vs-mibr
80672,Wildcard Gaming,Virtus Pro,Virtus Pro,0.0,2.0,BO3,2025-02-16 10:14:10+00:00,3561,wildcard-gaming-vs-virtus-pro-16-02-2025,24363.0,6062.0,720.0,720.0,6062.0,finished,3,2025-02-16 12:12:12.106000+00:00,6672.0,"[True, True, False]",done,s,1,,10.0,12.0,2.0,False,True,wildcard-gaming-vs-virtus-pro
80673,Falcons Esports,Astralis,Falcons Esports,2.0,1.0,BO3,2025-02-16 10:15:00+00:00,3561,falcons-esports-vs-astralis-16-02-2025,24363.0,2713.0,794.0,2713.0,794.0,finished,3,2025-02-16 13:05:11.733000+00:00,6672.0,"[False, True, True]",done,s,1,,12.0,6.0,2.0,True,False,falcons-esports-vs-astralis
80674,Complexity,Imperial Female,Complexity,2.0,0.0,BO3,2025-02-16 12:35:00+00:00,3561,complexity-vs-imperial-female-16-02-2025,24363.0,703.0,10635.0,703.0,10635.0,finished,3,2025-02-16 13:51:34.807000+00:00,6672.0,"[True, True, False]",done,s,1,,12.0,2.0,2.0,True,False,complexity-vs-imperial-female
80675,Mousesports,Faze,Faze,0.0,2.0,BO3,2025-02-16 13:25:00+00:00,3561,mousesports-vs-faze-16-02-2025,24363.0,765.0,791.0,791.0,765.0,finished,3,2025-02-16 15:15:06.121000+00:00,6672.0,"[True, True, False]",done,s,1,,7.0,12.0,2.0,False,True,mousesports-vs-faze
80676,Saw,Flyquest,Saw,2.0,1.0,BO3,2025-02-16 14:13:21+00:00,3561,saw-vs-flyquest-16-02-2025,24363.0,312.0,10398.0,312.0,10398.0,finished,3,2025-02-16 17:28:42.101000+00:00,6672.0,"[True, False, True]",done,s,1,,12.0,9.0,2.0,True,False,saw-vs-flyquest
80677,Pain Gaming,The Mongolz,The Mongolz,1.0,2.0,BO3,2025-02-16 15:39:31+00:00,3561,pain-gaming-vs-the-mongolz-16-02-2025,24363.0,637.0,736.0,736.0,637.0,finished,3,2025-02-16 19:06:06.394000+00:00,6672.0,"[True, False, True]",done,s,1,,8.0,12.0,2.0,False,True,pain-gaming-vs-the-mongolz
80678,Mousesports,Falcons Esports,Falcons Esports,1.0,2.0,BO3,2025-02-17 11:00:00+00:00,3561,mousesports-vs-falcons-esports-17-02-2025,24364.0,765.0,2713.0,2713.0,765.0,finished,3,2025-02-17 13:56:32.245000+00:00,6672.0,"[False, True, True]",done,s,1,8.0,8.0,12.0,2.0,False,True,mousesports-vs-falcons-esports
80679,Wildcard Gaming,Big,Big,1.0,2.0,BO3,2025-02-17 11:00:00+00:00,3561,wildcard-gaming-vs-big-17-02-2025,24364.0,6062.0,756.0,756.0,6062.0,finished,3,2025-02-17 13:40:57.182000+00:00,6672.0,"[True, False, True]",done,s,1,,8.0,12.0,2.0,False,True,wildcard-gaming-vs-big
80680,Astralis,Mibr,Astralis,2.0,1.0,BO3,2025-02-17 14:00:00+00:00,3561,astralis-vs-mibr-17-02-2025,24364.0,794.0,755.0,794.0,755.0,finished,3,2025-02-17 18:08:28.763000+00:00,6672.0,"[True, False, True]",done,s,1,7.0,12.0,5.0,2.0,True,False,astralis-vs-mibr
80681,3Dmax,Eternal Fire,Eternal Fire,1.0,2.0,BO3,2025-02-17 14:15:00+00:00,3561,3dmax-vs-eternal-fire-17-02-2025,24364.0,696.0,1527.0,1527.0,696.0,finished,3,2025-02-17 17:12:00.187000+00:00,6672.0,"[True, False, True]",done,s,1,6.0,11.0,12.0,2.0,False,True,3dmax-vs-eternal-fire
80682,Pain Gaming,Virtus Pro,Pain Gaming,2.0,0.0,BO3,2025-02-17 17:37:00+00:00,3561,pain-gaming-vs-virtus-pro-17-02-2025,24364.0,637.0,720.0,637.0,720.0,finished,3,2025-02-17 19:40:47.174000+00:00,6672.0,"[True, True, False]",done,s,1,4.0,12.0,10.0,2.0,True,False,pain-gaming-vs-virtus-pro
80683,Complexity,Saw,Saw,0.0,2.0,BO3,2025-02-17 18:30:00+00:00,3561,complexity-vs-saw-17-02-2025,24364.0,703.0,312.0,312.0,703.0,finished,3,2025-02-17 20:23:56.256000+00:00,6672.0,"[True, True, False]",done,s,1,5.0,4.0,12.0,2.0,False,True,complexity-vs-saw
80684,Astralis,Big,Astralis,2.0,0.0,BO3,2025-02-18 08:00:00+00:00,3561,astralis-vs-big-18-02-2025,24365.0,794.0,756.0,794.0,756.0,finished,3,2025-02-18 09:53:10.468000+00:00,6672.0,"[True, True, False]",done,s,1,3.0,12.0,8.0,2.0,True,False,astralis-vs-big
80686,3Dmax,Saw,Saw,0.0,2.0,BO3,2025-02-18 10:15:00+00:00,3561,3dmax-vs-saw-18-02-2025,24365.0,696.0,312.0,312.0,696.0,finished,3,2025-02-18 12:34:22.395000+00:00,6672.0,"[True, True, False]",done,s,1,1.0,14.0,15.0,2.0,False,True,3dmax-vs-saw
80685,Mousesports,Virtus Pro,Mousesports,2.0,1.0,BO3,2025-02-18 12:57:04+00:00,3561,mousesports-vs-virtus-pro-18-02-2025,24365.0,765.0,720.0,765.0,720.0,finished,3,2025-02-18 15:47:34.100000+00:00,6672.0,"[True, False, True]",done,s,1,2.0,12.0,2.0,2.0,True,False,mousesports-vs-virtus-pro
80687,Pain Gaming,Mousesports,Mousesports,0.0,2.0,BO3,2025-02-21 08:00:00+00:00,3561,pain-gaming-vs-mousesports-21-02-2025,24366.0,637.0,765.0,765.0,637.0,finished,3,2025-02-21 10:03:44.120000+00:00,6728.0,"[True, True, False]",done,s,1,3.0,11.0,12.0,2.0,False,True,pain-gaming-vs-mousesports
80688,The Mongolz,Astralis,Astralis,0.0,2.0,BO3,2025-02-21 10:50:00+00:00,3561,the-mongolz-vs-astralis-21-02-2025,24366.0,736.0,794.0,794.0,736.0,finished,3,2025-02-21 13:01:40.021000+00:00,6728.0,"[True, True, False]",done,s,1,4.0,12.0,15.0,2.0,False,True,the-mongolz-vs-astralis
80689,Falcons Esports,Eternal Fire,Falcons Esports,2.0,1.0,BO3,2025-02-21 13:55:00+00:00,3561,falcons-esports-vs-eternal-fire-21-02-2025,24366.0,2713.0,1527.0,2713.0,1527.0,finished,3,2025-02-21 16:51:52.123000+00:00,6728.0,"[True, False, True]",done,s,1,6.0,12.0,8.0,2.0,True,False,falcons-esports-vs-eternal-fire
80690,Faze,Saw,Faze,2.0,0.0,BO3,2025-02-21 17:40:00+00:00,3561,faze-vs-saw-21-02-2025,24366.0,791.0,312.0,791.0,312.0,finished,3,2025-02-21 19:19:10.832000+00:00,6728.0,"[True, True, False]",done,s,1,7.0,12.0,9.0,2.0,True,False,faze-vs-saw
80691,Mousesports,Astralis,Mousesports,2.0,1.0,BO3,2025-02-22 15:00:00+00:00,3561,mousesports-vs-astralis-22-02-2025,24367.0,765.0,794.0,765.0,794.0,finished,3,2025-02-22 18:07:41.583000+00:00,6728.0,"[True, False, True]",done,s,1,2.0,13.0,5.0,2.0,True,False,mousesports-vs-astralis
80692,Falcons Esports,Faze,Falcons Esports,2.0,0.0,BO3,2025-02-22 19:05:00+00:00,3561,falcons-esports-vs-faze-22-02-2025,24367.0,2713.0,791.0,2713.0,791.0,finished,3,2025-02-22 20:52:09.668000+00:00,6728.0,"[True, True, False]",done,s,1,5.0,12.0,5.0,2.0,True,False,falcons-esports-vs-faze
80693,Astralis,Faze,Astralis,2.0,1.0,BO3,2025-02-23 13:00:00+00:00,3561,astralis-vs-faze-23-02-2025,24493.0,794.0,791.0,794.0,791.0,finished,3,2025-02-23 16:54:31.601000+00:00,6764.0,"[False, True, True]",done,s,1,8.0,12.0,9.0,2.0,True,False,astralis-vs-faze
80694,Mousesports,Falcons Esports,Mousesports,3.0,1.0,BO5,2025-02-23 17:53:58+00:00,3561,mousesports-vs-falcons-esports-23-02-2025,24369.0,765.0,2713.0,765.0,2713.0,finished,5,2025-02-23 21:54:27.035000+00:00,6728.0,"[True, False, True, True, False]",done,s,1,1.0,12.0,9.0,2.0,True,False,mousesports-vs-falcons-esports
78875,Falcons Esports,Eternal Fire,Eternal Fire,0.0,2.0,BO3,2025-02-01 12:30:00+00:00,3659,falcons-esports-vs-eternal-fire-01-02-2025,23782.0,2713.0,1527.0,1527.0,2713.0,finished,3,2025-02-01 14:14:23.107000+00:00,6580.0,"[True, True, False]",done,s,1,9.0,5.0,12.0,2.0,False,True,falcons-esports-vs-eternal-fire
78874,Vitality,3Dmax,Vitality,2.0,0.0,BO3,2025-02-01 12:30:00+00:00,3659,vitality-vs-3dmax-01-02-2025,23782.0,667.0,696.0,667.0,696.0,finished,3,2025-02-01 14:49:12.401000+00:00,6580.0,"[True, True, False]",done,s,1,11.0,12.0,9.0,2.0,True,False,vitality-vs-3dmax
78873,Faze,Big,Faze,2.0,1.0,BO3,2025-02-01 15:00:00+00:00,3659,faze-vs-big-01-02-2025,23782.0,791.0,756.0,791.0,756.0,finished,3,2025-02-01 17:51:19.118000+00:00,6580.0,"[True, False, True]",done,s,1,12.0,12.0,7.0,2.0,True,False,faze-vs-big
78876,G2,Virtus Pro,Virtus Pro,0.0,2.0,BO3,2025-02-01 15:02:35+00:00,3659,g2-vs-virtus-pro-01-02-2025,23782.0,793.0,720.0,720.0,793.0,finished,3,2025-02-01 17:20:45.048000+00:00,6580.0,"[True, True, False]",done,s,1,8.0,14.0,15.0,2.0,False,True,g2-vs-virtus-pro
78878,Mousesports,Gamerlegion,Gamerlegion,0.0,2.0,BO3,2025-02-01 17:33:09+00:00,3659,mousesports-vs-gamerlegion-01-02-2025,23783.0,765.0,594.0,594.0,765.0,finished,3,2025-02-01 19:29:30.079000+00:00,6581.0,"[True, True, False]",done,s,1,11.0,11.0,12.0,2.0,False,True,mousesports-vs-gamerlegion
78879,Natus Vincere,Furia,Natus Vincere,2.0,0.0,BO3,2025-02-01 18:05:00+00:00,3659,natus-vincere-vs-furia-01-02-2025,23783.0,787.0,648.0,787.0,648.0,finished,3,2025-02-01 20:00:00+00:00,6581.0,"[True, False, False]",done,s,1,9.0,13.0,5.0,2.0,True,False,natus-vincere-vs-furia
78877,The Mongolz,Liquid,The Mongolz,2.0,1.0,BO3,2025-02-02 12:30:00+00:00,3659,the-mongolz-vs-liquid-02-02-2025,23783.0,736.0,790.0,736.0,790.0,finished,3,2025-02-02 15:39:12.815000+00:00,6581.0,"[False, True, True]",done,s,1,12.0,12.0,11.0,2.0,True,False,the-mongolz-vs-liquid
78880,Spirit,Astralis,Spirit,2.0,0.0,BO3,2025-02-02 12:30:00+00:00,3659,spirit-vs-astralis-02-02-2025,23783.0,654.0,794.0,654.0,794.0,finished,3,2025-02-02 14:09:48.254000+00:00,6581.0,"[True, True, False]",done,s,1,8.0,12.0,4.0,2.0,True,False,spirit-vs-astralis
79400,Falcons Esports,G2,Falcons Esports,2.0,1.0,BO3,2025-02-02 15:00:00+00:00,3659,falcons-esports-vs-g2-02-02-2025,23902.0,793.0,2713.0,793.0,2713.0,finished,3,2025-02-02 18:14:00+00:00,6580.0,"[True, False, False]",done,s,1,5.0,8.0,13.0,2.0,True,False,falcons-esports-vs-g2
79399,Eternal Fire,Virtus Pro,Eternal Fire,2.0,1.0,BO3,2025-02-02 15:45:00+00:00,3659,eternal-fire-vs-virtus-pro-02-02-2025,23901.0,720.0,1527.0,720.0,1527.0,finished,3,2025-02-02 19:13:51.843000+00:00,6580.0,"[False, True, True]",done,s,1,7.0,15.0,13.0,2.0,True,False,eternal-fire-vs-virtus-pro
79401,Vitality,Faze,Vitality,2.0,1.0,BO3,2025-02-02 18:10:00+00:00,3659,vitality-vs-faze-02-02-2025,23901.0,667.0,791.0,667.0,791.0,finished,3,2025-02-02 21:42:45.387000+00:00,6580.0,"[True, False, True]",done,s,1,10.0,14.0,13.0,2.0,True,False,vitality-vs-faze
79402,3Dmax,Big,3Dmax,2.0,0.0,BO3,2025-02-02 19:24:34+00:00,3659,3dmax-vs-big-02-02-2025,23902.0,696.0,756.0,696.0,756.0,finished,3,2025-02-02 21:18:27.154000+00:00,6580.0,"[True, True, False]",done,s,1,3.0,12.0,6.0,2.0,True,False,3dmax-vs-big
79409,Gamerlegion,The Mongolz,The Mongolz,0.0,2.0,BO3,2025-02-03 12:30:00+00:00,3659,gamerlegion-vs-the-mongolz-03-02-2025,23907.0,594.0,736.0,736.0,594.0,finished,3,2025-02-03 14:10:56.150000+00:00,6581.0,"[True, True, False]",done,s,1,10.0,5.0,12.0,2.0,False,True,gamerlegion-vs-the-mongolz
79407,Mousesports,Liquid,Liquid,0.0,2.0,BO3,2025-02-03 12:30:00+00:00,3659,mousesports-vs-liquid-03-02-2025,23906.0,765.0,790.0,790.0,765.0,finished,3,2025-02-03 14:30:00+00:00,6581.0,"[True, False, False]",done,s,1,3.0,7.0,13.0,2.0,False,True,mousesports-vs-liquid
79410,Spirit,Natus Vincere,Natus Vincere,1.0,2.0,BO3,2025-02-03 15:00:00+00:00,3659,spirit-vs-natus-vincere-03-02-2025,23907.0,654.0,787.0,787.0,654.0,finished,3,2025-02-03 18:34:23.245000+00:00,6581.0,"[True, False, True]",done,s,1,7.0,14.0,15.0,2.0,False,True,spirit-vs-natus-vincere
79408,Astralis,Furia,Astralis,2.0,1.0,BO3,2025-02-03 15:00:00+00:00,3659,astralis-vs-furia-03-02-2025,23906.0,794.0,648.0,794.0,648.0,finished,3,2025-02-03 18:25:55.121000+00:00,6581.0,"[True, False, True]",done,s,1,5.0,12.0,11.0,2.0,True,False,astralis-vs-furia
79403,Eternal Fire,3Dmax,Eternal Fire,2.0,1.0,BO3,2025-02-03 18:36:55+00:00,3659,eternal-fire-vs-3dmax-03-02-2025,23903.0,1527.0,696.0,1527.0,696.0,finished,3,2025-02-03 20:58:06.974000+00:00,6580.0,"[True, False, True]",done,s,1,2.0,0.0,1.0,2.0,True,False,eternal-fire-vs-3dmax
79404,G2,Faze,G2,2.0,1.0,BO3,2025-02-03 18:49:19+00:00,3659,g2-vs-faze-03-02-2025,23903.0,791.0,793.0,791.0,793.0,finished,3,2025-02-03 22:10:26.379000+00:00,6580.0,"[True, False, True]",done,s,1,4.0,12.0,8.0,2.0,True,False,g2-vs-faze
79411,Gamerlegion,Astralis,Gamerlegion,2.0,0.0,BO3,2025-02-04 12:30:00+00:00,3659,gamerlegion-vs-astralis-04-02-2025,23908.0,594.0,794.0,594.0,794.0,finished,3,2025-02-04 14:25:00+00:00,6581.0,"[True, False, False]",done,s,1,4.0,12.0,7.0,2.0,True,False,gamerlegion-vs-astralis
79412,Liquid,Spirit,Liquid,2.0,0.0,BO3,2025-02-04 12:30:00+00:00,3659,liquid-vs-spirit-04-02-2025,23908.0,654.0,790.0,654.0,790.0,finished,3,2025-02-04 14:31:18.964000+00:00,6581.0,"[True, True, False]",done,s,1,2.0,12.0,8.0,2.0,True,False,liquid-vs-spirit
79406,Virtus Pro,Vitality,Vitality,0.0,2.0,BO3,2025-02-04 15:00:00+00:00,3659,virtus-pro-vs-vitality-04-02-2025,23905.0,720.0,667.0,667.0,720.0,finished,3,2025-02-04 16:56:14.502000+00:00,6580.0,"[True, True, False]",done,s,1,6.0,5.0,12.0,2.0,False,True,virtus-pro-vs-vitality
79405,Faze,Eternal Fire,Faze,2.0,0.0,BO3,2025-02-04 15:00:00+00:00,3659,faze-vs-eternal-fire-04-02-2025,23904.0,1527.0,791.0,1527.0,791.0,finished,3,2025-02-04 18:06:13.734000+00:00,6580.0,"[True, True, False]",done,s,1,1.0,13.0,4.0,2.0,True,False,faze-vs-eternal-fire
79413,The Mongolz,Natus Vincere,The Mongolz,2.0,0.0,BO3,2025-02-04 17:30:00+00:00,3659,the-mongolz-vs-natus-vincere-04-02-2025,23909.0,787.0,736.0,787.0,736.0,finished,3,2025-02-04 19:07:53.493000+00:00,6581.0,"[True, True, False]",done,s,1,6.0,12.0,9.0,2.0,True,False,the-mongolz-vs-natus-vincere
79414,Gamerlegion,Spirit,Gamerlegion,2.0,1.0,BO3,2025-02-04 17:45:00+00:00,3659,gamerlegion-vs-spirit-04-02-2025,23910.0,654.0,594.0,654.0,594.0,finished,3,2025-02-04 20:39:25.712000+00:00,6581.0,"[False, True, True]",done,s,1,1.0,12.0,4.0,2.0,True,False,gamerlegion-vs-spirit
79415,The Mongolz,Eternal Fire,The Mongolz,2.0,0.0,BO3,2025-02-07 14:44:10+00:00,3659,the-mongolz-vs-eternal-fire-07-02-2025,23911.0,736.0,1527.0,736.0,1527.0,finished,3,2025-02-07 17:48:10.198000+00:00,6582.0,"[True, False, False]",done,s,1,3.0,11.0,11.0,2.0,True,False,the-mongolz-vs-eternal-fire
79416,Virtus Pro,Spirit,Spirit,0.0,2.0,BO3,2025-02-07 18:15:00+00:00,3659,virtus-pro-vs-spirit-07-02-2025,23911.0,720.0,654.0,654.0,720.0,finished,3,2025-02-07 20:02:32.378000+00:00,6582.0,"[True, True, False]",done,s,1,5.0,9.0,12.0,2.0,False,True,virtus-pro-vs-spirit
79417,Vitality,The Mongolz,Vitality,2.0,0.0,BO3,2025-02-08 14:45:00+00:00,3659,vitality-vs-the-mongolz-08-02-2025,23912.0,667.0,736.0,667.0,736.0,finished,3,2025-02-08 16:32:05.569000+00:00,6582.0,"[True, True, False]",done,s,1,2.0,12.0,9.0,2.0,True,False,vitality-vs-the-mongolz
79418,Natus Vincere,Spirit,Spirit,0.0,2.0,BO3,2025-02-08 18:00:00+00:00,3659,natus-vincere-vs-spirit-08-02-2025,23912.0,787.0,654.0,654.0,787.0,finished,3,2025-02-08 20:28:21.767000+00:00,6582.0,"[True, True, False]",done,s,1,4.0,14.0,15.0,2.0,False,True,natus-vincere-vs-spirit
79419,Vitality,Spirit,Vitality,3.0,0.0,BO5,2025-02-09 16:00:00+00:00,3659,vitality-vs-spirit-09-02-2025,24139.0,667.0,654.0,667.0,654.0,finished,5,2025-02-09 19:03:16.976000+00:00,6582.0,"[True, True, True, False, False]",done,s,1,1.0,13.0,11.0,2.0,True,False,vitality-vs-spirit
76673,3Dmax,Flyquest,3Dmax,2.0,0.0,BO3,2025-01-29 09:30:00+00:00,4056,3dmax-vs-flyquest-29-01-2025,23309.0,696.0,10398.0,696.0,10398.0,finished,3,2025-01-29 11:14:47.452000+00:00,6453.0,"[True, True, False]",done,s,1,3.0,13.0,7.0,2.0,True,False,3dmax-vs-flyquest
76671,Pain Gaming,Virtus Pro,Pain Gaming,2.0,0.0,BO3,2025-01-29 09:30:00+00:00,4056,pain-gaming-vs-virtus-pro-29-01-2025,23309.0,637.0,720.0,637.0,720.0,finished,3,2025-01-29 11:11:52.580000+00:00,6453.0,"[True, True, False]",done,s,1,5.0,13.0,2.0,2.0,True,False,pain-gaming-vs-virtus-pro
76670,Saw,Gamerlegion,Gamerlegion,0.0,2.0,BO3,2025-01-29 12:00:00+00:00,4056,saw-vs-gamerlegion-29-01-2025,23309.0,312.0,594.0,594.0,312.0,finished,3,2025-01-29 14:43:06.778000+00:00,6453.0,"[True, False, False]",done,s,1,6.0,11.0,13.0,2.0,False,True,saw-vs-gamerlegion
76672,Astralis,Mibr,Mibr,0.0,2.0,BO3,2025-01-29 12:00:00+00:00,4056,astralis-vs-mibr-29-01-2025,23309.0,794.0,755.0,755.0,794.0,finished,3,2025-01-29 15:02:08.827000+00:00,6453.0,"[True, False, False]",done,s,1,4.0,12.0,12.0,2.0,False,True,astralis-vs-mibr
76669,Wildcard Gaming,Big,Wildcard Gaming,2.0,0.0,BO3,2025-01-29 14:35:00+00:00,4056,wildcard-gaming-vs-big-29-01-2025,23309.0,6062.0,756.0,6062.0,756.0,finished,3,2025-01-29 16:28:30.892000+00:00,6453.0,"[True, True, False]",done,s,1,7.0,15.0,13.0,2.0,True,False,wildcard-gaming-vs-big
76668,Imperial Female,Furia,Furia,0.0,2.0,BO3,2025-01-29 15:30:00+00:00,4056,imperial-female-vs-furia-29-01-2025,23309.0,10635.0,648.0,648.0,10635.0,finished,3,2025-01-29 17:38:51.275000+00:00,6453.0,"[True, True, False]",done,s,1,8.0,1.0,12.0,2.0,False,True,imperial-female-vs-furia
76674,Complexity,Eternal Fire,Eternal Fire,0.0,2.0,BO3,2025-01-29 17:00:00+00:00,4056,complexity-vs-eternal-fire-29-01-2025,23309.0,703.0,1527.0,1527.0,703.0,finished,3,2025-01-29 19:14:41.424000+00:00,6453.0,"[True, True, False]",done,s,1,2.0,15.0,18.0,2.0,False,True,complexity-vs-eternal-fire
76675,Liquid,Heroic,Heroic,1.0,2.0,BO3,2025-01-29 17:54:03+00:00,4056,liquid-vs-heroic-29-01-2025,23309.0,790.0,759.0,759.0,790.0,finished,3,2025-01-29 20:54:02.443000+00:00,6453.0,"[False, True, True]",done,s,1,1.0,8.0,12.0,2.0,False,True,liquid-vs-heroic
77279,Pain Gaming,Gamerlegion,Gamerlegion,0.0,2.0,BO3,2025-01-30 12:30:00+00:00,4056,pain-gaming-vs-gamerlegion-30-01-2025,23375.0,637.0,594.0,594.0,637.0,finished,3,2025-01-30 14:18:40.986000+00:00,6453.0,"[True, False, False]",done,s,1,3.0,3.0,13.0,2.0,False,True,pain-gaming-vs-gamerlegion
77276,Virtus Pro,Saw,Virtus Pro,2.0,0.0,BO3,2025-01-30 12:30:00+00:00,4056,virtus-pro-vs-saw-30-01-2025,23374.0,720.0,312.0,720.0,312.0,finished,3,2025-01-30 14:08:23.023000+00:00,6453.0,"[True, True, False]",done,s,1,3.0,12.0,3.0,2.0,True,False,virtus-pro-vs-saw
77277,Flyquest,Astralis,Astralis,1.0,2.0,BO3,2025-01-30 15:00:00+00:00,4056,flyquest-vs-astralis-30-01-2025,23374.0,10398.0,794.0,794.0,10398.0,finished,3,2025-01-30 17:54:05.542000+00:00,6453.0,"[False, True, True]",done,s,1,2.0,11.0,13.0,2.0,False,True,flyquest-vs-astralis
77281,3Dmax,Mibr,3Dmax,2.0,0.0,BO3,2025-01-30 15:00:00+00:00,4056,3dmax-vs-mibr-30-01-2025,23375.0,696.0,755.0,696.0,755.0,finished,3,2025-01-30 17:19:27.480000+00:00,6453.0,"[True, True, False]",done,s,1,2.0,12.0,5.0,2.0,True,False,3dmax-vs-mibr
77275,Big,Imperial Female,Big,2.0,0.0,BO3,2025-01-30 17:31:07+00:00,4056,big-vs-imperial-female-30-01-2025,23374.0,756.0,10635.0,756.0,10635.0,finished,3,2025-01-30 20:17:54.265000+00:00,6453.0,"[True, True, False]",done,s,1,4.0,12.0,5.0,2.0,True,False,big-vs-imperial-female
77278,Eternal Fire,Heroic,Heroic,0.0,2.0,BO3,2025-01-30 18:13:48+00:00,4056,eternal-fire-vs-heroic-30-01-2025,23375.0,759.0,1527.0,1527.0,759.0,finished,3,2025-01-30 20:30:40.560000+00:00,6453.0,"[True, True, False]",done,s,1,1.0,14.0,15.0,2.0,False,True,eternal-fire-vs-heroic
77274,Complexity,Liquid,Complexity,2.0,0.0,BO3,2025-01-31 12:30:00+00:00,4056,complexity-vs-liquid-31-01-2025,23374.0,790.0,703.0,790.0,703.0,finished,3,2025-01-31 14:18:28+00:00,6453.0,"[True, True, False]",done,s,1,1.0,,,2.0,True,False,complexity-vs-liquid
77280,Wildcard Gaming,Furia,Furia,1.0,2.0,BO3,2025-01-31 12:30:00+00:00,4056,wildcard-gaming-vs-furia-31-01-2025,23375.0,6062.0,648.0,648.0,6062.0,finished,3,2025-01-31 15:33:22+00:00,6453.0,"[False, True, True]",done,s,1,4.0,,,2.0,False,True,wildcard-gaming-vs-furia
77282,Heroic,Big,Big,0.0,2.0,BO3,2025-01-31 15:00:00+00:00,4056,heroic-vs-big-31-01-2025,23376.0,759.0,756.0,756.0,759.0,finished,3,2025-01-31 16:26:57.136000+00:00,6453.0,"[True, True, False]",done,s,1,4.0,4.0,12.0,2.0,False,True,heroic-vs-big
77283,Mibr,Virtus Pro,Virtus Pro,0.0,2.0,BO3,2025-01-31 15:45:48+00:00,4056,mibr-vs-virtus-pro-31-01-2025,23376.0,755.0,720.0,720.0,755.0,finished,3,2025-01-31 17:32:53.352000+00:00,6453.0,"[True, True, False]",done,s,1,3.0,10.0,12.0,2.0,False,True,mibr-vs-virtus-pro
